source_id,r_est_(pc),r_lo_(pc),r_hi_(pc),ra_(deg),ra_error_(mas),dec_(deg),dec_error_(mas),pmra_(mas/yr),pmra_error_(mas/yr),pmdec_(mas/yr),pmdec_error_(mas/yr),phot_g_mean_mag_(mag),bp_rp_(mag),teff_val_(K),a_g_val_(mag),est_gcd_(deg),closest_ra_(deg),closest_dec_(deg),closest_pmra_(mas/yr),closest_pmdec_(mas/yr),closest_dist_(pc),closest_gcd_(deg),furthest_ra_(deg),furthest_dec_(deg),furthest_pmra_(mas/yr),furthest_pmdec_(mas/yr),furthest_dist_(pc),furthest_gcd_(deg)
1595400172291978240,1323.14767670902,1270.1566654187,1380.64623224846,230.0047031524252,0.027257778505271453,49.709296608484884,0.028679173806452588,1.8633989015504053,0.05275927659640173,-4.8507623631684975,0.06101405669679207,15.592352,0.96725273,5179.5,0.267,19.82454472410441,230.0047031448536,49.709296601793056,0.03344326919767784,-0.08572667064846871,1380.7907969541461,19.824272458556198,230.0047031599968,49.70929661044781,0.03294817577311855,-0.08378014266263643,1270.2896609828226,19.82474119115713
1595464528082006400,1849.67887347386,1702.05582242664,2024.00874066287,230.70693524066314,0.041361608058837394,50.649474480190946,0.04539053856922766,-0.08457632326206,0.0818372712676379,-11.661516669349144,0.10027813097253753,16.582966,0.9515629,5363.5,0.2075,20.003787525926434,230.70693522917378,50.649474467582465,-0.0012979232182851648,-0.20528204520956234,2024.2206705700873,20.002550426012498,230.7069352477664,50.649474478698124,-0.0016705600441250252,-0.20320254711897204,1702.2340412876947,20.004758696127205
1595534656308048128,822.130671765896,813.098433347257,831.362130056406,230.22565647364263,0.011880737752946229,51.01975538417367,0.013173814410429014,4.23745478468658,0.02247182487445635,5.52179061515362,0.030281750915329492,13.106033,0.66921425,6336.0,0.3483,20.483154930569988,230.22565647694285,51.01975538552893,0.07434968569446707,0.09584491058341245,813.183571258016,20.483122871165662,230.22565647313576,51.0197553817731,0.0735653305641774,0.09690194309689507,831.4491803223201,20.483187705391426
1595446076902498816,48.8355859008917,48.7084207290262,48.9634049466327,230.68818982125373,0.04565606562379792,50.41733983966531,0.05235159504846068,61.96116287620554,0.08823129007253061,-96.94888502243586,0.11555850789122339,15.8161,3.2743807,3875.56,0.22,19.880497824539567,230.68818980857148,50.41733982744993,1.0829662270693143,-1.6940941262203162,48.96853180683785,19.88048232635251,230.6881898308772,50.41733984324852,1.0822399730859933,-1.6901689296951083,48.713520890343894,19.88051004387931
1595510329613282560,160.328199901923,158.647567113956,162.044171676697,230.02653254780077,0.05053695913143695,50.626764791606824,0.0647421583301675,1.2492147726992915,0.09437326373212498,27.247100981034826,0.12627036136729275,16.689537,2.6085548,3725.0,0.0853,20.349243109314546,230.02653254283675,50.626764797545874,0.023450035026133742,0.47424836473221227,158.66417878341338,20.349206222100737,230.02653254187106,50.62676477678807,0.02033775523915919,0.477755457295977,162.06113899782494,20.349284480948427
